abstract_i,abstract_j,cosine_similarity
0,1,0.243496
0,2,-0.021915
0,3,-0.02273
0,4,0.029914
0,5,-0.025599
0,6,-0.007202
0,7,0.220612
0,8,0.012399
0,9,-0.005212
0,10,-0.032284
1,2,0.023506
1,3,0.027017
1,4,-0.118671
1,5,-0.034764
1,6,-0.111775
1,7,0.197051
1,8,-0.091825
1,9,-0.097835
1,10,-0.115465
2,3,0.98704
2,4,0.228674
2,5,0.334598
2,6,0.357098
2,7,0.038268
2,8,0.221089
2,9,0.380644
2,10,0.178708
3,4,0.201514
3,5,0.305647
3,6,0.33322
3,7,0.039111
3,8,0.197719
3,9,0.355561
3,10,0.158807
4,5,0.389802
4,6,0.467581
4,7,-0.02915
4,8,0.72113
4,9,0.43989
4,10,0.616675
5,6,0.619792
5,7,-0.046795
5,8,0.336696
5,9,0.767128
5,10,0.354824
6,7,-0.041783
6,8,0.471129
6,9,0.741305
6,10,0.447814
7,8,-0.036968
7,9,-0.036063
7,10,-0.042709
8,9,0.441713
8,10,0.687039
9,10,0.452332
