title_i,title_j,cosine_similarity
"Configurational stress, yield and flow in rate–independent plasticity",From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,0.034805
"Configurational stress, yield and flow in rate–independent plasticity",Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,-0.080917
"Configurational stress, yield and flow in rate–independent plasticity",Soft elasticity is not necessary for striping in nematic elastomers,0.46585
"Configurational stress, yield and flow in rate–independent plasticity",Orientational order and finite strain in nematic elastomers,0.546688
"Configurational stress, yield and flow in rate–independent plasticity",On the Signs of the Leslie Viscosities α<sub>2</sub>and α<sub>3</sub>for Nematics and Discotic Nematics,0.405616
"Configurational stress, yield and flow in rate–independent plasticity",Viscosities of Nematic and Discotic Nematic Liquid Crystals According to the Affine Transformation Model,0.467672
"Configurational stress, yield and flow in rate–independent plasticity",Generalized diffusion equation for anisotropic anomalous diffusion,0.35078
"Configurational stress, yield and flow in rate–independent plasticity",Incompatible strains associated with defects in nematic elastomers,0.493769
"Configurational stress, yield and flow in rate–independent plasticity",Mesoscopic model for the viscosities of nematic liquid crystals,0.458634
"Configurational stress, yield and flow in rate–independent plasticity",Fokker-Planck calculations of the viscosities of biaxial fluids,0.428311
"Configurational stress, yield and flow in rate–independent plasticity",ON THE REPRESENTATION OF ENERGY AND MOMENTUM IN ELASTICITY,0.562764
"Configurational stress, yield and flow in rate–independent plasticity",The totality of soft-states in a neo-classical nematic elastomer,0.576086
"Configurational stress, yield and flow in rate–independent plasticity",On the Nonlinear Mechanics of Bravais Crystals with Continuous Distributions of Defects,0.526449
"Configurational stress, yield and flow in rate–independent plasticity",Anomalous diffusion in simulations of pumping tests on fractal lattices,0.241524
"Configurational stress, yield and flow in rate–independent plasticity",Water Transport in Phase-changing Snowpacks,0.190319
"Configurational stress, yield and flow in rate–independent plasticity",Mesoscopic model of nematic liquid crystal viscosity,-0.080529
"Configurational stress, yield and flow in rate–independent plasticity","Dedicated to Roger Fosdick, whosefundamental and broad-reaching work in continuum thermomechanics has provided us with abundant inspiration.",0.497904
"Configurational stress, yield and flow in rate–independent plasticity",Debye theory of rotary diffusion,0.492199
"Configurational stress, yield and flow in rate–independent plasticity",Theory for atomic diffusion on fixed and deformable crystal lattices,0.497866
"Configurational stress, yield and flow in rate–independent plasticity",CCDC 105350: Experimental Crystal Structure Determination,0.027288
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,0.566495
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Soft elasticity is not necessary for striping in nematic elastomers,0.005672
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Orientational order and finite strain in nematic elastomers,0.008691
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,On the Signs of the Leslie Viscosities α<sub>2</sub>and α<sub>3</sub>for Nematics and Discotic Nematics,-0.021483
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Viscosities of Nematic and Discotic Nematic Liquid Crystals According to the Affine Transformation Model,-0.03245
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Generalized diffusion equation for anisotropic anomalous diffusion,-0.070791
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Incompatible strains associated with defects in nematic elastomers,0.028775
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Mesoscopic model for the viscosities of nematic liquid crystals,-0.02632
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Fokker-Planck calculations of the viscosities of biaxial fluids,-0.006713
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,ON THE REPRESENTATION OF ENERGY AND MOMENTUM IN ELASTICITY,0.025194
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,The totality of soft-states in a neo-classical nematic elastomer,0.029518
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,On the Nonlinear Mechanics of Bravais Crystals with Continuous Distributions of Defects,-0.042414
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Anomalous diffusion in simulations of pumping tests on fractal lattices,0.054587
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Water Transport in Phase-changing Snowpacks,0.057487
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Mesoscopic model of nematic liquid crystal viscosity,0.123867
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,"Dedicated to Roger Fosdick, whosefundamental and broad-reaching work in continuum thermomechanics has provided us with abundant inspiration.",0.010471
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Debye theory of rotary diffusion,0.052762
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,Theory for atomic diffusion on fixed and deformable crystal lattices,0.014491
From the Anthropocene to Mutual Thriving: An Agenda for Higher Education in the Ecozoic,CCDC 105350: Experimental Crystal Structure Determination,-0.036465
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,Soft elasticity is not necessary for striping in nematic elastomers,-0.097074
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,Orientational order and finite strain in nematic elastomers,-0.065352
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,On the Signs of the Leslie Viscosities α<sub>2</sub>and α<sub>3</sub>for Nematics and Discotic Nematics,-0.153384
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,Viscosities of Nematic and Discotic Nematic Liquid Crystals According to the Affine Transformation Model,-0.145123
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,Generalized diffusion equation for anisotropic anomalous diffusion,-0.123823
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,Incompatible strains associated with defects in nematic elastomers,-0.037982
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,Mesoscopic model for the viscosities of nematic liquid crystals,-0.117751
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,Fokker-Planck calculations of the viscosities of biaxial fluids,-0.170746
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,ON THE REPRESENTATION OF ENERGY AND MOMENTUM IN ELASTICITY,0.011896
Capital Sequestration: Degrowth through Investing in Community-Led Transformations of Provisioning Systems,The totality of soft-states in a neo-classical nematic elastomer,-0.026084
