title_i,title_j,cosine_similarity
Short update of AS5900,Brief update of AS5900,0.582973
Short update of AS5900,Les composés phénoliques des laits : Outils pour la traçabilité et intérêt nutritionnel,-0.027018
Brief update of AS5900,Les composés phénoliques des laits : Outils pour la traçabilité et intérêt nutritionnel,-0.009772
