abstract_i,abstract_j,cosine_similarity
0,1,0.637246
0,2,0.192144
0,3,0.259631
0,4,0.717392
0,5,0.725351
0,6,0.343392
0,7,0.720182
0,8,0.266727
0,9,0.537199
0,10,0.541778
0,11,0.780612
0,12,0.241152
0,13,0.567605
0,14,0.302469
0,15,0.477536
0,16,0.434325
0,17,0.807875
0,18,0.735704
0,19,0.394103
0,20,0.353768
1,2,0.257041
1,3,0.265755
1,4,0.569207
1,5,0.563207
1,6,0.345076
1,7,0.525544
1,8,0.285822
1,9,0.473266
1,10,0.453281
1,11,0.460842
1,12,0.247515
1,13,0.490501
1,14,0.275601
1,15,0.422922
1,16,0.358254
1,17,0.643982
1,18,0.589889
1,19,0.387012
1,20,0.38221
2,3,0.262421
2,4,0.230373
2,5,0.26506
2,6,0.470833
2,7,0.23527
2,8,0.273427
2,9,0.315747
2,10,0.274345
2,11,0.274051
2,12,0.640447
2,13,0.306918
2,14,0.262163
2,15,0.088295
2,16,0.252082
2,17,0.213186
2,18,0.205306
2,19,0.430049
2,20,0.249924
3,4,0.153779
3,5,0.193151
3,6,0.195977
3,7,0.186043
3,8,0.855679
3,9,0.220857
3,10,0.172771
3,11,0.288973
3,12,0.194872
3,13,0.361902
3,14,0.870332
3,15,0.10538
3,16,0.178287
3,17,0.177718
3,18,0.150169
3,19,0.302772
3,20,0.171168
4,5,0.699188
4,6,0.381553
4,7,0.735696
4,8,0.119348
4,9,0.388504
4,10,0.603045
4,11,0.538538
4,12,0.312618
4,13,0.40174
4,14,0.15966
4,15,0.491105
4,16,0.330521
4,17,0.711028
4,18,0.827598
4,19,0.373555
4,20,0.24823
5,6,0.415171
5,7,0.691863
5,8,0.213179
5,9,0.465832
5,10,0.528357
5,11,0.595434
5,12,0.279354
5,13,0.530262
5,14,0.248127
5,15,0.518544
5,16,0.391789
5,17,0.699148
5,18,0.765372
5,19,0.72679
5,20,0.340941
6,7,0.395307
6,8,0.188274
6,9,0.32383
6,10,0.41711
6,11,0.264163
6,12,0.585977
6,13,0.308185
6,14,0.241306
6,15,0.1879
6,16,0.329739
6,17,0.340979
6,18,0.353181
6,19,0.4427
6,20,0.172489
7,8,0.172216
7,9,0.399075
7,10,0.855847
7,11,0.579129
7,12,0.281849
7,13,0.411418
7,14,0.233007
7,15,0.52406
7,16,0.385354
7,17,0.69959
7,18,0.803667
7,19,0.448123
7,20,0.273569
8,9,0.295697
8,10,0.149658
8,11,0.340238
8,12,0.161188
8,13,0.425149
8,14,0.927305
8,15,0.146704
8,16,0.23867
8,17,0.216205
8,18,0.140201
8,19,0.333252
8,20,0.260824
9,10,0.288633
9,11,0.618432
9,12,0.241504
9,13,0.830571
9,14,0.282739
9,15,0.300718
9,16,0.505591
9,17,0.609776
9,18,0.439166
9,19,0.398834
9,20,0.689872
10,11,0.426669
10,12,0.330108
10,13,0.33037
10,14,0.200556
10,15,0.404989
10,16,0.362506
10,17,0.546272
10,18,0.700149
10,19,0.384107
10,20,0.168473
11,12,0.206911
11,13,0.608612
11,14,0.360988
11,15,0.324532
11,16,0.389118
11,17,0.632486
11,18,0.602201
11,19,0.413703
11,20,0.458872
12,13,0.249295
12,14,0.173726
12,15,0.151783
12,16,0.227548
12,17,0.203179
12,18,0.241227
12,19,0.375829
12,20,0.092695
13,14,0.454226
13,15,0.384694
13,16,0.485327
13,17,0.636576
13,18,0.459335
13,19,0.418313
13,20,0.585342
14,15,0.19545
14,16,0.244987
14,17,0.257239
14,18,0.173694
14,19,0.326838
14,20,0.245081
15,16,0.325607
15,17,0.550689
15,18,0.497517
15,19,0.248203
15,20,0.173571
16,17,0.478933
16,18,0.396016
16,19,0.308046
16,20,0.412216
17,18,0.764209
17,19,0.347069
17,20,0.414818
18,19,0.381167
18,20,0.306515
19,20,0.338832
