title_i,title_j,cosine_similarity
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,"Investigating the 95 GeV Higgs boson excesses within the type-I <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""> <mml:mrow> <mml:mo stretchy=""false"">(</mml:mo> <mml:mrow> <mml:mn>1</mml:mn> <mml:mo>+</mml:mo> <mml:mn>2</mml:mn> </mml:mrow> <mml:mo stretchy=""false"">)</mml:mo> <mml:mi>HDM</mml:mi> </mml:mrow> </mml:math>",0.560481
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,S-channel dark matter simplified models in the resonance region,0.625732
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Colloquium: Simulating non-Markovian dynamics in open quantum systems,0.259111
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Dihadron Fragmentation Framework for Near-Side Energy-Energy Correlators,0.469602
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Geometry of disordered porous environments regulates cell migration,0.01971
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Spatial and temporal evolution of ionic fragments produced by deep core-level ionization,0.25582
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Molecular dynamics simulation on current-voltage characteristics of room temperature ionic liquids under strong electric field,0.017168
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Celestial symmetries of black hole horizons,0.415186
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,"Celestial <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""> <mml:mi>L</mml:mi> <mml:msub> <mml:mi>w</mml:mi> <mml:mrow> <mml:mn>1</mml:mn> <mml:mo>+</mml:mo> <mml:mi>∞</mml:mi> </mml:mrow> </mml:msub> </mml:math> symmetries and subleading phase space of null hypersurfaces",0.376928
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Differential equations for Wilson loops in ABJM theory,0.257788
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Hydrodynamic models of reheating,0.488314
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Andreev bound state spectroscopy of a quantum-dot-based Aharonov-Bohm interferometer with superconducting terminals,0.263134
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Floquet polaron and molecule in a highly polarized Fermi gas with periodically modulated interactions,0.298596
Freeze-in and freeze-out production of Higgs portal Majorana fermionic dark matter during and after reheating,Resistivity anomalies arising from spin correlations in magnetic metals,0.230666
