title_i,title_j,cosine_similarity
What can be measured asymptotically?,Loop-by-loop differential equations for dual (elliptic) Feynman integrals,0.54347
What can be measured asymptotically?,Crossing beyond scattering amplitudes,0.613548
What can be measured asymptotically?,Recursive Landau Analysis,0.523418
What can be measured asymptotically?,Fourier calculus from intersection theory,0.568267
What can be measured asymptotically?,The soaring kite: a tale of two punctured tori,0.468862
What can be measured asymptotically?,Looping the loops: a tale of elliptic dual Feynman integrals,0.43597
What can be measured asymptotically?,"Morse homology: orientation of the moduli space of gradient flow lines, coherence and applications",0.050303
What can be measured asymptotically?,Records from the S-Matrix Marathon: A Timeless History of Time,0.652016
What can be measured asymptotically?,Records from the S-Matrix Marathon: Tasty Bits of Several Complex Variables,0.197439
What can be measured asymptotically?,Records from the S-Matrix Marathon: Gravitational Physics from Scattering Amplitudes,0.672435
What can be measured asymptotically?,Records from the S-Matrix Marathon: Asymptotic Observables,0.707852
What can be measured asymptotically?,High-energy evolution in planar QCD to three loops: the non-conformal contribution,0.580828
What can be measured asymptotically?,Gravitational waveforms from restriction theory and rapid-decay homology,0.573835
What can be measured asymptotically?,SOFIA: Singularities of Feynman Integrals Automatized,0.556809
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,Crossing beyond scattering amplitudes,0.455624
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,Recursive Landau Analysis,0.552224
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,Fourier calculus from intersection theory,0.592437
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,The soaring kite: a tale of two punctured tori,0.73666
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,Looping the loops: a tale of elliptic dual Feynman integrals,0.765886
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,"Morse homology: orientation of the moduli space of gradient flow lines, coherence and applications",0.220126
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,Records from the S-Matrix Marathon: A Timeless History of Time,0.390687
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,Records from the S-Matrix Marathon: Tasty Bits of Several Complex Variables,0.17712
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,Records from the S-Matrix Marathon: Gravitational Physics from Scattering Amplitudes,0.388546
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,Records from the S-Matrix Marathon: Asymptotic Observables,0.42331
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,High-energy evolution in planar QCD to three loops: the non-conformal contribution,0.514879
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,Gravitational waveforms from restriction theory and rapid-decay homology,0.479564
Loop-by-loop differential equations for dual (elliptic) Feynman integrals,SOFIA: Singularities of Feynman Integrals Automatized,0.632864
Crossing beyond scattering amplitudes,Recursive Landau Analysis,0.554707
Crossing beyond scattering amplitudes,Fourier calculus from intersection theory,0.436
Crossing beyond scattering amplitudes,The soaring kite: a tale of two punctured tori,0.424831
Crossing beyond scattering amplitudes,Looping the loops: a tale of elliptic dual Feynman integrals,0.396205
Crossing beyond scattering amplitudes,"Morse homology: orientation of the moduli space of gradient flow lines, coherence and applications",0.164419
Crossing beyond scattering amplitudes,Records from the S-Matrix Marathon: A Timeless History of Time,0.53434
Crossing beyond scattering amplitudes,Records from the S-Matrix Marathon: Tasty Bits of Several Complex Variables,0.222541
