title_i,title_j,cosine_similarity
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,0.867004
Multisystem Bayesian constraints on the transport coefficients of QCD matter,"Determining the jet transport coefficient <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mover accent=""true""><mml:mi>q</mml:mi><mml:mo></mml:mo></mml:mover></mml:math> from inclusive hadron suppression measurements using Bayesian parameter estimation",0.786298
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Inclusive jet and hadron suppression in a multistage approach,0.739002
Multisystem Bayesian constraints on the transport coefficients of QCD matter,The QCD phase diagram and Beam Energy Scan physics: A theory overview,0.589667
Multisystem Bayesian constraints on the transport coefficients of QCD matter,"JETSCAPE framework: <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>p</mml:mi><mml:mo>+</mml:mo><mml:mi>p</mml:mi></mml:mrow></mml:math> results",0.55527
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Probing initial baryon stopping and equation of state with rapidity-dependent directed flow of identified particles,0.661126
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Virtual Photons Shed Light on the Early Temperature of Dense QCD Matter,0.61428
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Dilepton production at next-to-leading order and intermediate invariant-mass observables,0.646948
Multisystem Bayesian constraints on the transport coefficients of QCD matter,"Movable Antennas Enabled ISAC Systems: Fundamentals, Opportunities, and Future Directions",-0.025651
Multisystem Bayesian constraints on the transport coefficients of QCD matter,New metric improving Bayesian calibration of a multistage approach studying hadron and inclusive jet suppression,0.741578
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Bayesian inference analysis of jet quenching using inclusive jet and hadron suppression measurements,0.813741
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Bulk medium properties of heavy-ion collisions from the beam energy scan with a multistage hydrodynamic model,0.611703
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Fluctuation dynamics near the QCD critical point,0.500735
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Hybrid model with dynamical sources for heavy-ion collisions at BES energies,0.646059
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Rapidity scan with multistage hydrodynamic and statistical thermal models,0.589818
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Multiscale evolution of charmed particles in a nuclear medium,0.662837
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Role of bulk viscosity in deuteron production in ultrarelativistic nuclear collisions,0.723717
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Hard jet substructure in a multistage approach,0.596921
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Probing the equilibration of the QCD matter created in heavy-ion collisions with dileptons,0.624937
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Response of a baryon-charged medium to energetic partons,0.665606
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Deciphering the role of nonylphenol adsorption in soil by microplastics with different polarities and ageing processes,-0.103286
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Soft-hard framework with exact four-momentum conservation for small systems,0.629645
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Measurement-device-independent high-capacity quantum secure direct communication utilizing hyperentangled bell states,0.071442
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Characterizing radial flow fluctuations in relativistic heavy-ion collisions at top RHIC and LHC energies,0.637488
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Proton decay in a supersymmetric SO(10) model with missing partner mechanism,0.257395
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Multimessenger study of baryon-charged QCD matter in heavy-ion collisions,0.698622
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Connection between proton decay suppression and seesaw mechanism in supersymmetric SO(10) models,0.260211
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Baryon diffusion near the QCD critical point,0.637435
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Rapidity scan approach for net-baryon cumulants with a statistical thermal model,0.588297
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Non-conformal attractor in boost-invariant plasmas,0.502887
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Thermal dilepton production in heavy-ion collisions at beam-energy-scan (BES) energies,0.654964
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Constraints on initial baryon stopping and equation of state from directed flow,0.626319
Multisystem Bayesian constraints on the transport coefficients of QCD matter,G-flow Immersion Cooling Solution for High-power Data Center Servers,0.056575
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Nonconformal kinetic theory and hydrodynamics for Bjorken flow,0.463792
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Exploring the freeze-out hypersurface of relativistic nuclear collisions with a rapidity-dependent thermal model,0.720531
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Baryon transport and the QCD critical point,0.634537
Multisystem Bayesian constraints on the transport coefficients of QCD matter,The JETSCAPE framework,0.590859
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Dense Nuclear Matter Equation of State from Heavy-Ion Collisions,0.585885
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Hydrodynamic description of the baryon-charged quark-gluon plasma,0.673275
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Hot QCD White Paper,0.663762
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Jet substructure modification in a QGP from a multi-scale description of jet evolution with JETSCAPE,0.647467
Multisystem Bayesian constraints on the transport coefficients of QCD matter,"Multi-stage jet evolution through QGP using the JETSCAPE framework: inclusive jets, correlations and leading hadrons",0.62898
Multisystem Bayesian constraints on the transport coefficients of QCD matter,First results from Hybrid Hadronization in small and large systems,0.593674
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Multi-scale evolution of charmed particles in a nuclear medium,0.653114
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Constraints on jet quenching from a multi-stage energy-loss approach,0.635434
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Photon-jet correlations in p-p and Pb-Pb collisions using JETSCAPE framework,0.590829
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Probing the multi-scale dynamical interaction between heavy quarks and the QGP using JETSCAPE,0.676914
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Determining the jet transport coefficient $\\hat{q}$ of the quark-gluon\n plasma using Bayesian parameter estimation,0.766378
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Far-from-equilibrium attractor in non-conformal plasmas,0.44312
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Bayesian analysis of QGP jet transport using multi-scale modeling applied to inclusive hadron and reconstructed jet data,0.742814
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Probing initial baryon stopping and equation of state with rapidity-dependent directed flow of identified particles,0.66229
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Comprehensive Study of Multi-scale Jet-medium Interaction,0.630607
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Effects of multi-scale jet-medium interactions on jet substructures,0.600122
Multisystem Bayesian constraints on the transport coefficients of QCD matter,A new metric improving Bayesian calibration of a multistage approach studying hadron and inclusive jet suppression,0.717512
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Multiscale evolution of heavy flavor in the QGP,0.653438
Multisystem Bayesian constraints on the transport coefficients of QCD matter,3D Multi-system Bayesian Calibration with Energy Conservation to Study Rapidity-dependent Dynamics of Nuclear Collisions,0.695161
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Measuring jet quenching with a Bayesian inference analysis of hadron and jet data by JETSCAPE,0.700087
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Photon-triggered jets as probes of multi-stage jet modification,0.620018
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Hard Photon Triggered Jets in $p$-$p$ and $A$-$A$ Collisions,0.598364
Multisystem Bayesian constraints on the transport coefficients of QCD matter,The scheme of repeater graph states with quantum steering,0.063058
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Acid/Alkali-Resistant Modified MOF-74 Grafted with Polyether Demulsifier for Oil-in-Water Emulsions Under Ambient Conditions,0.015845
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Electromagnetic Tomography of Radial Flow in the Quark-Gluon Plasma,0.684793
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Advancing multimessenger approaches in heavy-ion collisions: Insights from electromagnetic probes,0.662207
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Transport-based initial conditions for heavy-ion collisions at finite densities,0.671147
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Dilepton emission in heavy ion collisions and chemical equilibrium of QCD matter,0.582735
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Interplay of prompt and non-prompt photons in photon-triggered jet observables,0.572264
Multisystem Bayesian constraints on the transport coefficients of QCD matter,"Effect of recoils on soft-drop-groomed observables in <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>γ</mml:mi> </mml:math> -tagged jets in a multistage approach",0.583331
Multisystem Bayesian constraints on the transport coefficients of QCD matter,"Accelerating liquid cooling adoption in data centers: necessity, challenges and solutions",0.054291
Multisystem Bayesian constraints on the transport coefficients of QCD matter,Dynamical correlations across momentum scales in the Quark-Gluon Plasma,0.680572
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,"Determining the jet transport coefficient <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mover accent=""true""><mml:mi>q</mml:mi><mml:mo></mml:mo></mml:mover></mml:math> from inclusive hadron suppression measurements using Bayesian parameter estimation",0.729276
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Inclusive jet and hadron suppression in a multistage approach,0.606142
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,The QCD phase diagram and Beam Energy Scan physics: A theory overview,0.450909
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,"JETSCAPE framework: <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>p</mml:mi><mml:mo>+</mml:mo><mml:mi>p</mml:mi></mml:mrow></mml:math> results",0.486958
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Probing initial baryon stopping and equation of state with rapidity-dependent directed flow of identified particles,0.54182
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Virtual Photons Shed Light on the Early Temperature of Dense QCD Matter,0.574322
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Dilepton production at next-to-leading order and intermediate invariant-mass observables,0.566351
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,"Movable Antennas Enabled ISAC Systems: Fundamentals, Opportunities, and Future Directions",-0.001222
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,New metric improving Bayesian calibration of a multistage approach studying hadron and inclusive jet suppression,0.710232
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Bayesian inference analysis of jet quenching using inclusive jet and hadron suppression measurements,0.768937
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Bulk medium properties of heavy-ion collisions from the beam energy scan with a multistage hydrodynamic model,0.487804
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Fluctuation dynamics near the QCD critical point,0.493749
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Hybrid model with dynamical sources for heavy-ion collisions at BES energies,0.539859
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Rapidity scan with multistage hydrodynamic and statistical thermal models,0.488849
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Multiscale evolution of charmed particles in a nuclear medium,0.620328
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Role of bulk viscosity in deuteron production in ultrarelativistic nuclear collisions,0.670034
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Hard jet substructure in a multistage approach,0.491601
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Probing the equilibration of the QCD matter created in heavy-ion collisions with dileptons,0.511949
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Response of a baryon-charged medium to energetic partons,0.524682
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Deciphering the role of nonylphenol adsorption in soil by microplastics with different polarities and ageing processes,-0.113188
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Soft-hard framework with exact four-momentum conservation for small systems,0.475684
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Measurement-device-independent high-capacity quantum secure direct communication utilizing hyperentangled bell states,0.074617
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Characterizing radial flow fluctuations in relativistic heavy-ion collisions at top RHIC and LHC energies,0.488049
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Proton decay in a supersymmetric SO(10) model with missing partner mechanism,0.184064
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Multimessenger study of baryon-charged QCD matter in heavy-ion collisions,0.578984
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Connection between proton decay suppression and seesaw mechanism in supersymmetric SO(10) models,0.179282
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Baryon diffusion near the QCD critical point,0.566392
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Rapidity scan approach for net-baryon cumulants with a statistical thermal model,0.534279
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Non-conformal attractor in boost-invariant plasmas,0.43104
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Thermal dilepton production in heavy-ion collisions at beam-energy-scan (BES) energies,0.577483
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Constraints on initial baryon stopping and equation of state from directed flow,0.519352
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,G-flow Immersion Cooling Solution for High-power Data Center Servers,0.05185
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Nonconformal kinetic theory and hydrodynamics for Bjorken flow,0.354983
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Exploring the freeze-out hypersurface of relativistic nuclear collisions with a rapidity-dependent thermal model,0.606972
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Baryon transport and the QCD critical point,0.566006
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,The JETSCAPE framework,0.476659
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Dense Nuclear Matter Equation of State from Heavy-Ion Collisions,0.483663
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Hydrodynamic description of the baryon-charged quark-gluon plasma,0.599062
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Hot QCD White Paper,0.616687
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Jet substructure modification in a QGP from a multi-scale description of jet evolution with JETSCAPE,0.516884
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,"Multi-stage jet evolution through QGP using the JETSCAPE framework: inclusive jets, correlations and leading hadrons",0.62132
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,First results from Hybrid Hadronization in small and large systems,0.51338
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Multi-scale evolution of charmed particles in a nuclear medium,0.595709
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Constraints on jet quenching from a multi-stage energy-loss approach,0.583523
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Photon-jet correlations in p-p and Pb-Pb collisions using JETSCAPE framework,0.507544
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Probing the multi-scale dynamical interaction between heavy quarks and the QGP using JETSCAPE,0.607699
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Determining the jet transport coefficient $\\hat{q}$ of the quark-gluon\n plasma using Bayesian parameter estimation,0.72832
Phenomenological Constraints on the Transport Properties of QCD Matter with Data-Driven Model Averaging,Far-from-equilibrium attractor in non-conformal plasmas,0.359973
