title_i,title_j,cosine_similarity
Geometric properties of eigenfunctions,Spectra of elements in the group ring of $\mathrm{SU}(2)$,0.194004
Geometric properties of eigenfunctions,Extremal Metric for the First Eigenvalue on a Klein Bottle,0.649075
Geometric properties of eigenfunctions,Eigenfunctions with few critical points,0.796418
Geometric properties of eigenfunctions,"On nodal sets and nodal domains on <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msup> <mml:mi mathvariant=""bold"">S</mml:mi> <mml:mn mathvariant=""bold"">2</mml:mn> </mml:msup> </mml:math> and <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msup> <mml:mrow> <mml:mi>ℝ</mml:mi> </mml:mrow> <mml:mn mathvariant=""bold"">2</mml:mn> </mml:msup> </mml:math>",0.658718
Geometric properties of eigenfunctions,Large degree covers and sharp resonances of hyperbolic surfaces,0.52102
Geometric properties of eigenfunctions,Quantum Limits on Flat Tori,0.582746
Geometric properties of eigenfunctions,"Quantum unique ergodicity for Eisenstein series on <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>P</mml:mi> <mml:mi>S</mml:mi> <mml:msub> <mml:mi>L</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mrow> <mml:mo>(</mml:mo> <mml:mi>ℤ</mml:mi> <mml:mo>∖</mml:mo> </mml:mrow> <mml:mi>P</mml:mi> <mml:mi>S</mml:mi> <mml:msub> <mml:mi>L</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mrow> <mml:mo>(</mml:mo> <mml:mi>ℝ</mml:mi> <mml:mo>)</mml:mo> </mml:mrow> </mml:mrow> </mml:math>",0.200895
Geometric properties of eigenfunctions,A Lower Bound for the Remainder in Weyl's Law on Negatively Curved Surfaces,0.404754
Geometric properties of eigenfunctions,Lower bounds for resonances of infinite-area Riemann surfaces,0.462968
Geometric properties of eigenfunctions,Geometric and Computational Spectral Theory,0.49489
Geometric properties of eigenfunctions,Extremal metrics on graphs I,0.343043
Geometric properties of eigenfunctions,Conformal invariants from nodal sets,0.561459
Geometric properties of eigenfunctions,Zero and negative eigenvalues of the conformal Laplacian,0.639782
Geometric properties of eigenfunctions,Conformal Invariants from Nodal Sets. I. Negative Eigenvalues and Curvature Prescription,0.544271
Geometric properties of eigenfunctions,On the distribution of perturbations of propagated Schrödinger eigenfunctions,0.558702
Geometric properties of eigenfunctions,On small gaps in the length spectrum,0.53909
Geometric properties of eigenfunctions,Lower bounds for the spectral function and for the remainder in local Weyl’s law on manifolds,0.661299
Geometric properties of eigenfunctions,High-energy limits of Laplace-type and Dirac-type eigenfunctions and frame flows,0.467358
Geometric properties of eigenfunctions,Nullspaces of conformally invariant operators. Applications to $\boldsymbol{Q_k}$-curvature,0.56288
Geometric properties of eigenfunctions,Uniform estimates for the solutions of the Schrödinger equation on the torus and regularity of semiclassical measures,0.449474
Geometric properties of eigenfunctions,Distribution of Coefficients of Rank Polynomials for Random Sparse Graphs,0.239711
Geometric properties of eigenfunctions,On some extremal problems in graph theory,0.374051
Geometric properties of eigenfunctions,How large can the first eigenvalue be on a surface of genus two?,0.522188
Geometric properties of eigenfunctions,Gaussian Free Fields and KPZ Relation in R^4,0.436532
Geometric properties of eigenfunctions,Large covers and sharp resonances of hyperbolic surfaces,0.497588
Geometric properties of eigenfunctions,On the resonances of convex co-compact subgroups of arithmetic groups,0.395861
Geometric properties of eigenfunctions,On nodal sets and nodal domains on S^2 and R^2,0.675521
