title_i,title_j,cosine_similarity
Deep learning–enabled fluorescence imaging for surgical guidance: in silico training for oral cancer depth quantification,Quantitative Spatial Frequency Domain Fluorescence Imaging for Surgical Guidance: Fluorophore Concentration Estimation in Pre-Clinical Cancer Models,0.398344
Deep learning–enabled fluorescence imaging for surgical guidance: in silico training for oral cancer depth quantification,Quantifying respiratory motion effects on dosimetry in hepatic radioembolization using experimental phantom measurements,0.309067
Quantitative Spatial Frequency Domain Fluorescence Imaging for Surgical Guidance: Fluorophore Concentration Estimation in Pre-Clinical Cancer Models,Quantifying respiratory motion effects on dosimetry in hepatic radioembolization using experimental phantom measurements,0.414483
