title_i,title_j,cosine_similarity
The use of radiographic film for linear accelerator stereotactic radiosurgical dosimetry,Development and characterization of a tissue equivalent plastic scintillator based dosimetry system,0.78108
The use of radiographic film for linear accelerator stereotactic radiosurgical dosimetry,Monte Carlo calculation of VMAT and helical tomotherapy dose distributions for lung stereotactic treatments with intra-fraction motion,0.553517
The use of radiographic film for linear accelerator stereotactic radiosurgical dosimetry,A practical technique for verification of three‐dimensional conformal dose distributions in stereotactic radiosurgery,0.838291
The use of radiographic film for linear accelerator stereotactic radiosurgical dosimetry,A halo-ring technique for fractionated stereotactic radiotherapy,0.584432
The use of radiographic film for linear accelerator stereotactic radiosurgical dosimetry,Verification of the correspondence between CT-simulated and treatment beams,0.584587
The use of radiographic film for linear accelerator stereotactic radiosurgical dosimetry,Radiation techniques for the 21st century.,0.589663
The use of radiographic film for linear accelerator stereotactic radiosurgical dosimetry,SU‐E‐T‐824: Accuracy of Low Doses in Lung for Locoregional Breast Irradiation with TomoTherapy and VMAT,0.463918
Development and characterization of a tissue equivalent plastic scintillator based dosimetry system,Monte Carlo calculation of VMAT and helical tomotherapy dose distributions for lung stereotactic treatments with intra-fraction motion,0.520577
Development and characterization of a tissue equivalent plastic scintillator based dosimetry system,A practical technique for verification of three‐dimensional conformal dose distributions in stereotactic radiosurgery,0.781255
Development and characterization of a tissue equivalent plastic scintillator based dosimetry system,A halo-ring technique for fractionated stereotactic radiotherapy,0.552531
Development and characterization of a tissue equivalent plastic scintillator based dosimetry system,Verification of the correspondence between CT-simulated and treatment beams,0.695067
Development and characterization of a tissue equivalent plastic scintillator based dosimetry system,Radiation techniques for the 21st century.,0.606143
Development and characterization of a tissue equivalent plastic scintillator based dosimetry system,SU‐E‐T‐824: Accuracy of Low Doses in Lung for Locoregional Breast Irradiation with TomoTherapy and VMAT,0.47975
Monte Carlo calculation of VMAT and helical tomotherapy dose distributions for lung stereotactic treatments with intra-fraction motion,A practical technique for verification of three‐dimensional conformal dose distributions in stereotactic radiosurgery,0.639291
Monte Carlo calculation of VMAT and helical tomotherapy dose distributions for lung stereotactic treatments with intra-fraction motion,A halo-ring technique for fractionated stereotactic radiotherapy,0.562789
Monte Carlo calculation of VMAT and helical tomotherapy dose distributions for lung stereotactic treatments with intra-fraction motion,Verification of the correspondence between CT-simulated and treatment beams,0.527229
Monte Carlo calculation of VMAT and helical tomotherapy dose distributions for lung stereotactic treatments with intra-fraction motion,Radiation techniques for the 21st century.,0.459992
Monte Carlo calculation of VMAT and helical tomotherapy dose distributions for lung stereotactic treatments with intra-fraction motion,SU‐E‐T‐824: Accuracy of Low Doses in Lung for Locoregional Breast Irradiation with TomoTherapy and VMAT,0.742011
A practical technique for verification of three‐dimensional conformal dose distributions in stereotactic radiosurgery,A halo-ring technique for fractionated stereotactic radiotherapy,0.693364
A practical technique for verification of three‐dimensional conformal dose distributions in stereotactic radiosurgery,Verification of the correspondence between CT-simulated and treatment beams,0.690259
A practical technique for verification of three‐dimensional conformal dose distributions in stereotactic radiosurgery,Radiation techniques for the 21st century.,0.625614
A practical technique for verification of three‐dimensional conformal dose distributions in stereotactic radiosurgery,SU‐E‐T‐824: Accuracy of Low Doses in Lung for Locoregional Breast Irradiation with TomoTherapy and VMAT,0.507978
A halo-ring technique for fractionated stereotactic radiotherapy,Verification of the correspondence between CT-simulated and treatment beams,0.563763
A halo-ring technique for fractionated stereotactic radiotherapy,Radiation techniques for the 21st century.,0.723283
A halo-ring technique for fractionated stereotactic radiotherapy,SU‐E‐T‐824: Accuracy of Low Doses in Lung for Locoregional Breast Irradiation with TomoTherapy and VMAT,0.457496
Verification of the correspondence between CT-simulated and treatment beams,Radiation techniques for the 21st century.,0.541606
Verification of the correspondence between CT-simulated and treatment beams,SU‐E‐T‐824: Accuracy of Low Doses in Lung for Locoregional Breast Irradiation with TomoTherapy and VMAT,0.428681
Radiation techniques for the 21st century.,SU‐E‐T‐824: Accuracy of Low Doses in Lung for Locoregional Breast Irradiation with TomoTherapy and VMAT,0.43548
