title_i,title_j,cosine_similarity
The Simons Observatory: science goals and forecasts,GALAXY CLUSTERS DISCOVERED VIA THE SUNYAEV-ZEL'DOVICH EFFECT IN THE 2500-SQUARE-DEGREE SPT-SZ SURVEY,0.072007
The Simons Observatory: science goals and forecasts,The 10 Meter South Pole Telescope,0.779449
The Simons Observatory: science goals and forecasts,A MEASUREMENT OF THE DAMPING TAIL OF THE COSMIC MICROWAVE BACKGROUND POWER SPECTRUM WITH THE SOUTH POLE TELESCOPE,0.721815
The Simons Observatory: science goals and forecasts,The First CHIME/FRB Fast Radio Burst Catalog,0.487261
The Simons Observatory: science goals and forecasts,CHIME/FRB Discovery of Eight New Repeating Fast Radio Burst Sources,0.547671
The Simons Observatory: science goals and forecasts,The CHIME Fast Radio Burst Project: System Overview,0.530251
The Simons Observatory: science goals and forecasts,A MEASUREMENT OF THE COSMIC MICROWAVE BACKGROUND DAMPING TAIL FROM THE 2500-SQUARE-DEGREE SPT-SZ SURVEY,0.726183
The Simons Observatory: science goals and forecasts,"Detection of<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>B</mml:mi></mml:math>-Mode Polarization in the Cosmic Microwave Background with Data from the South Pole Telescope",0.671631
The Simons Observatory: science goals and forecasts,Probing cosmic inflation with the<i>LiteBIRD</i>cosmic microwave background polarization survey,0.702687
The Simons Observatory: science goals and forecasts,"EXTRAGALACTIC MILLIMETER-WAVE SOURCES IN SOUTH POLE TELESCOPE SURVEY DATA: SOURCE COUNTS, CATALOG, AND STATISTICS FOR AN 87 SQUARE-DEGREE FIELD",0.595826
The Simons Observatory: science goals and forecasts,ALMA REDSHIFTS OF MILLIMETER-SELECTED GALAXIES FROM THE SPT SURVEY: THE REDSHIFT DISTRIBUTION OF DUSTY STAR-FORMING GALAXIES,0.570438
The Simons Observatory: science goals and forecasts,A MEASUREMENT OF GRAVITATIONAL LENSING OF THE MICROWAVE BACKGROUND USING SOUTH POLE TELESCOPE DATA,0.686353
The Simons Observatory: science goals and forecasts,A SUNYAEV-ZEL'DOVICH-SELECTED SAMPLE OF THE MOST MASSIVE GALAXY CLUSTERS IN THE 2500 deg<sup>2</sup>SOUTH POLE TELESCOPE SURVEY,0.637909
The Simons Observatory: science goals and forecasts,CONSTRAINTS ON COSMOLOGY FROM THE COSMIC MICROWAVE BACKGROUND POWER SPECTRUM OF THE 2500 deg<sup>2</sup>SPT-SZ SURVEY,0.628888
The Simons Observatory: science goals and forecasts,"Measurements of the <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>E</mml:mi></mml:math>-mode polarization and temperature-<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>E</mml:mi></mml:math>-mode correlation of the CMB from SPT-3G 2018 data",0.707047
The Simons Observatory: science goals and forecasts,COSMOLOGICAL CONSTRAINTS FROM GALAXY CLUSTERS IN THE 2500 SQUARE-DEGREE SPT-SZ SURVEY,0.63123
The Simons Observatory: science goals and forecasts,CMB-S4: Forecasting Constraints on Primordial Gravitational Waves,0.67849
