title_i,title_j,cosine_similarity
The Effect of Rate Limited Actuator Dynamics on the Adaptive Control of a Nonlinear Aeroservoelastic (ASE) System,Controlling Chaotic Motions of a Nonlinear Aeroelastic System Using Adaptive Control Augmented with Time Delay,0.661787
The Effect of Rate Limited Actuator Dynamics on the Adaptive Control of a Nonlinear Aeroservoelastic (ASE) System,The Application of Nonlinear Pre-Filters to Prevent Aeroservoelastic Interactions Due to Actuator Rate Limiting,0.588596
Controlling Chaotic Motions of a Nonlinear Aeroelastic System Using Adaptive Control Augmented with Time Delay,The Application of Nonlinear Pre-Filters to Prevent Aeroservoelastic Interactions Due to Actuator Rate Limiting,0.59409
