title_i,title_j,cosine_similarity
Conifolds and geometric transitions,The Geometric Transition Revisited,0.903282
Conifolds and geometric transitions,1 from the Bjorken Sum Rule,0.200998
Conifolds and geometric transitions,Braneworld graviton interactions in early universe phase transitions,0.539813
The Geometric Transition Revisited,1 from the Bjorken Sum Rule,0.222853
The Geometric Transition Revisited,Braneworld graviton interactions in early universe phase transitions,0.458571
1 from the Bjorken Sum Rule,Braneworld graviton interactions in early universe phase transitions,0.393467
