abstract_i,abstract_j,cosine_similarity
0,1,0.382449
0,2,0.47805
0,3,0.446051
0,4,0.423938
0,5,0.447084
0,6,0.759977
0,7,0.640893
0,8,0.799014
0,9,0.761756
1,2,0.353071
1,3,0.425894
1,4,0.453905
1,5,0.451546
1,6,0.35516
1,7,0.629011
1,8,0.316585
1,9,0.35823
2,3,0.839638
2,4,0.837663
2,5,0.372247
2,6,0.365571
2,7,0.286868
2,8,0.373348
2,9,0.364166
3,4,0.874741
3,5,0.437061
3,6,0.409012
3,7,0.320647
3,8,0.364902
3,9,0.408438
4,5,0.437253
4,6,0.38379
4,7,0.34566
4,8,0.330691
4,9,0.381892
5,6,0.506954
5,7,0.496711
5,8,0.398607
5,9,0.506569
6,7,0.654137
6,8,0.808313
6,9,0.99957
7,8,0.608207
7,9,0.657987
8,9,0.80932
