title_i,title_j,cosine_similarity
Scientific Goals and In-orbit Performance of the High-energy Particle Detector on Board the CSES,Blazar Constraints on Neutrino-Dark Matter Scattering,0.248757
Scientific Goals and In-orbit Performance of the High-energy Particle Detector on Board the CSES,Affleck-Dine inflation,0.06007
Scientific Goals and In-orbit Performance of the High-energy Particle Detector on Board the CSES,NGC 1068 constraints on neutrino-dark matter scattering,0.222015
Scientific Goals and In-orbit Performance of the High-energy Particle Detector on Board the CSES,Control and data acquisition software of the high‐energy particle detector on board the China Seismo‐Electromagnetic Satellite space mission,0.911824
Scientific Goals and In-orbit Performance of the High-energy Particle Detector on Board the CSES,Phantom fluid cosmology: Impact of a phantom hidden sector on cosmological observables,0.160978
Scientific Goals and In-orbit Performance of the High-energy Particle Detector on Board the CSES,Boosted dark matter from a phantom fluid,0.305123
Scientific Goals and In-orbit Performance of the High-energy Particle Detector on Board the CSES,Space-Weather capabilities and preliminary results of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.859794
Scientific Goals and In-orbit Performance of the High-energy Particle Detector on Board the CSES,Status and performance of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.900404
Blazar Constraints on Neutrino-Dark Matter Scattering,Affleck-Dine inflation,0.406639
Blazar Constraints on Neutrino-Dark Matter Scattering,NGC 1068 constraints on neutrino-dark matter scattering,0.88502
Blazar Constraints on Neutrino-Dark Matter Scattering,Control and data acquisition software of the high‐energy particle detector on board the China Seismo‐Electromagnetic Satellite space mission,0.234543
Blazar Constraints on Neutrino-Dark Matter Scattering,Phantom fluid cosmology: Impact of a phantom hidden sector on cosmological observables,0.542693
Blazar Constraints on Neutrino-Dark Matter Scattering,Boosted dark matter from a phantom fluid,0.531784
Blazar Constraints on Neutrino-Dark Matter Scattering,Space-Weather capabilities and preliminary results of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.362892
Blazar Constraints on Neutrino-Dark Matter Scattering,Status and performance of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.28243
Affleck-Dine inflation,NGC 1068 constraints on neutrino-dark matter scattering,0.45835
Affleck-Dine inflation,Control and data acquisition software of the high‐energy particle detector on board the China Seismo‐Electromagnetic Satellite space mission,0.041914
Affleck-Dine inflation,Phantom fluid cosmology: Impact of a phantom hidden sector on cosmological observables,0.501951
Affleck-Dine inflation,Boosted dark matter from a phantom fluid,0.41814
Affleck-Dine inflation,Space-Weather capabilities and preliminary results of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.137406
Affleck-Dine inflation,Status and performance of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.090427
NGC 1068 constraints on neutrino-dark matter scattering,Control and data acquisition software of the high‐energy particle detector on board the China Seismo‐Electromagnetic Satellite space mission,0.224491
NGC 1068 constraints on neutrino-dark matter scattering,Phantom fluid cosmology: Impact of a phantom hidden sector on cosmological observables,0.546791
NGC 1068 constraints on neutrino-dark matter scattering,Boosted dark matter from a phantom fluid,0.556104
NGC 1068 constraints on neutrino-dark matter scattering,Space-Weather capabilities and preliminary results of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.356305
NGC 1068 constraints on neutrino-dark matter scattering,Status and performance of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.259712
Control and data acquisition software of the high‐energy particle detector on board the China Seismo‐Electromagnetic Satellite space mission,Phantom fluid cosmology: Impact of a phantom hidden sector on cosmological observables,0.154964
Control and data acquisition software of the high‐energy particle detector on board the China Seismo‐Electromagnetic Satellite space mission,Boosted dark matter from a phantom fluid,0.265853
Control and data acquisition software of the high‐energy particle detector on board the China Seismo‐Electromagnetic Satellite space mission,Space-Weather capabilities and preliminary results of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.840475
Control and data acquisition software of the high‐energy particle detector on board the China Seismo‐Electromagnetic Satellite space mission,Status and performance of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.901447
Phantom fluid cosmology: Impact of a phantom hidden sector on cosmological observables,Boosted dark matter from a phantom fluid,0.733115
Phantom fluid cosmology: Impact of a phantom hidden sector on cosmological observables,Space-Weather capabilities and preliminary results of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.227683
Phantom fluid cosmology: Impact of a phantom hidden sector on cosmological observables,Status and performance of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.184468
Boosted dark matter from a phantom fluid,Space-Weather capabilities and preliminary results of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.374802
Boosted dark matter from a phantom fluid,Status and performance of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.315763
Space-Weather capabilities and preliminary results of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,Status and performance of the High Energy Particle Detector (HEPD) on-board the CSES-01 satellite,0.905537
