title_i,title_j,cosine_similarity
The First CHIME/FRB Fast Radio Burst Catalog,CHIME/FRB Discovery of Eight New Repeating Fast Radio Burst Sources,0.837972
The First CHIME/FRB Fast Radio Burst Catalog,CHIME/FRB Discovery of 25 Repeating Fast Radio Burst Sources,0.786702
The First CHIME/FRB Fast Radio Burst Catalog,CHIME/FRB Detection of the Original Repeating Fast Radio Burst Source FRB 121102,0.873362
The First CHIME/FRB Fast Radio Burst Catalog,Inferring the Energy and Distance Distributions of Fast Radio Bursts Using the First CHIME/FRB Catalog,0.787733
The First CHIME/FRB Fast Radio Burst Catalog,A Sudden Period of High Activity from Repeating Fast Radio Burst 20201124A,0.651471
The First CHIME/FRB Fast Radio Burst Catalog,Simultaneous X-Ray and Radio Observations of the Repeating Fast Radio Burst FRB ∼ 180916.J0158+65,0.64385
The First CHIME/FRB Fast Radio Burst Catalog,Host Galaxies for Four Nearby CHIME/FRB Sources and the Local Universe FRB Host Galaxy Population,0.704932
The First CHIME/FRB Fast Radio Burst Catalog,Subarcminute Localization of 13 Repeating Fast Radio Bursts Detected by CHIME/FRB,0.670522
The First CHIME/FRB Fast Radio Burst Catalog,A Large-scale Magneto-ionic Fluctuation in the Local Environment of Periodic Fast Radio Burst Source FRB 20180916B,0.719426
The First CHIME/FRB Fast Radio Burst Catalog,Updating the First CHIME/FRB Catalog of Fast Radio Bursts with Baseband Data,0.844138
The First CHIME/FRB Fast Radio Burst Catalog,Revealing the Dynamic Magnetoionic Environments of Repeating Fast Radio Burst Sources through Multiyear Polarimetric Monitoring with CHIME/FRB,0.766198
The First CHIME/FRB Fast Radio Burst Catalog,Proposed Host Galaxies of Repeating Fast Radio Burst Sources Detected by CHIME/FRB,0.66098
The First CHIME/FRB Fast Radio Burst Catalog,A Repeating Fast Radio Burst Source in the Outskirts of a Quiescent Galaxy,0.729821
The First CHIME/FRB Fast Radio Burst Catalog,Polarization Properties of 128 Nonrepeating Fast Radio Bursts from the First CHIME/FRB Baseband Catalog,0.615591
